Gene Name,Diff,Imm,Mes,Pro
OAS1,2.0667,7.3243,-1.3124,-7.287
OAS2,0.411,7.7913,-0.3506,-7.0773
OAS3,1.4029,6.8797,-2.0783,-5.3829
OASL,0.3655,9.757,-1.5837,-7.2586
OAT,-0.0716,0.0982,3.4208,-3.305
OAZ1,-1.3127,5.7593,1.3171,-5.363
OAZ2,-1.3787,-0.0761,-0.8536,2.1053
OAZ3,1.9072,1.7821,-1.7751,-1.5994
OBFC1,-0.298,-1.2055,2.3135,-0.8395
OBFC2B,-1.8081,-1.0429,-3.6424,6.2765
OBP2A,2.3512,-0.4463,-0.8351,-0.8374
OBSCN,1.9885,-1.4305,-2.6286,2.0819
OBSL1,0.0855,-5.1902,-2.3152,7.1771
OCA2,2.7828,-3.2445,-0.1447,0.6574
OCEL1,1.9035,-2.0445,-1.2443,1.3972
OCLM,0.1747,-2.0881,-1.2631,2.9932
OCLN,-0.27,1.9034,-1.8453,0.2626
OCRL,-2.2419,0.6379,0.5789,0.8122
ODAM,0.0957,-1.2481,-1.3229,2.3397
ODC1,-3.8576,-2.4467,-3.4938,9.9423
ODF1,2.9116,-0.3165,-2.1948,-0.1405
ODF2,0.2995,-1.474,-1.2966,2.3421
ODZ3,-5.7777,-4.3785,11.0884,-0.4569
ODZ4,-2.7081,-5.1209,4.3017,2.8908
OFD1,5.4974,-1.5552,-3.9713,0.5193
OGDH,2.8745,0.4064,-1.3141,-1.6115
OGDHL,0.7047,-2.2151,-0.241,1.6362
OGFOD1,-0.8214,1.1057,1.254,-1.4966
OGFR,3.7131,0.639,-1.7498,-2.1178
OGFRL1,1.5244,5.394,3.0104,-10.1124
OGG1,-0.6414,1.955,-2.4789,1.1372
OGN,-2.6259,-4.1296,8.5904,-1.5742
OGT,3.394,1.1703,-2.0079,-2.096
OIP5,-3.5205,2.5614,-1.9641,2.6055
OLA1,-0.3696,-0.2317,-2.9536,3.3872
OLAH,2.1872,0.2598,-2.8728,0.5815
OLFM1,1.6493,-0.1113,0.3514,-1.6812
OLFM4,0.5988,-0.3429,-2.3122,2.0024
OLFML1,-5.6885,-2.3977,16.4954,-5.2375
OLFML2A,-2.5225,-4.3289,5.9484,0.6105
OLFML2B,-6.9815,-0.7409,20.4708,-7.5574
OLFML3,-6.4263,0.0986,11.8587,-4.581
OLIG2,2.489,0.3156,-3.2182,0.5881
OLR1,-2.3179,6.3717,8.3678,-13.2038
OMD,-4.0545,-4.113,18.332,-5.8825
OMG,3.1908,0.9304,-2.4953,-1.2384
ONECUT1,1.9186,-0.7033,-2.903,1.7316
ONECUT2,-0.1547,-0.4867,-1.841,2.3562
OPA1,-1.3593,0.01,0.3167,0.8762
OPA3,0.978,-0.1834,-0.2553,-0.443
OPCML,0.9486,-1.639,0.0404,0.6273
OPLAH,6.0886,0.3039,-1.127,-4.3978
OPN1SW,1.3349,0.1204,-2.0527,0.6789
OPRD1,2.1984,0.3643,-2.6328,0.2461
OPRK1,-0.8347,-1.8923,-0.3059,2.7772
OPRL1,0.6984,-0.5651,-2.176,1.9885
OPRM1,2.4909,-1.1131,-1.4892,0.2782
OPRS1,1.8901,0.5362,-4.4955,2.0648
OPTN,1.5171,6.7283,0.478,-8.275
OR10H1,2.528,-1.7449,-2.2445,1.5381
OR10H3,1.0134,-0.428,-2.5012,1.8914
OR10J1,2.0752,1.2853,-3.015,-0.134
OR11A1,1.9749,2.1877,-1.693,-2.1096
OR12D2,2.4355,1.2934,-2.226,-1.1826
OR12D3,0.3229,1.6373,-2.7728,0.8499
OR1A1,1.3887,0.9335,-3.6273,1.3518
OR1D2,1.1115,-0.1702,-1.9286,1.0248
OR1G1,1.6686,-1.4723,-1.0672,0.911
OR2B2,1.6,-0.1869,-0.9141,-0.3504
OR2B6,-0.1878,2.7188,-3.1754,0.7037
OR2C1,1.4925,-0.9429,-0.8218,0.3463
OR2F1,1.3501,0.182,-0.6667,-0.7086
OR2F2,0.4609,0.5359,-1.6862,0.7155
OR2H1,1.4115,0.2605,-1.7741,0.22
OR2H2,2.6091,-0.2351,-2.3024,0.1413
OR2J3,1.5737,0.4536,-2.4387,0.5274
OR2S2,0.6846,-0.3866,-2.0155,1.6788
OR2W1,-0.37,0.2217,-1.2307,1.3
OR3A1,-1.3516,-0.1641,-1.7804,3.07
OR3A2,-1.1614,-0.5994,-1.9329,3.4639
OR51E2,1.4435,1.068,-1.6904,-0.6272
OR52A1,2.3702,0.0698,-2.1208,-0.1045
OR5I1,2.5792,0.9898,-2.0881,-1.1575
OR6A2,0.3919,0.5451,-1.5658,0.6538
OR7A10,4.0526,-0.3976,-3.0152,-0.2526
OR7A17,1.6468,1.3626,-2.6452,-0.1757
OR7A5,1.9376,1.3658,-2.3813,-0.6755
OR7C2,2.7066,-0.3951,-2.8948,0.7581
OR7E24,3.5909,1.007,-4.5351,0.2057
ORAI2,-1.5534,-2.7076,1.5831,2.3171
ORAI3,-0.8954,-1.0534,-0.8576,2.5927
ORC1L,-2.9961,3.7968,-3.7145,2.7042
ORC2L,-2.0488,0.6597,-3.4079,4.5203
ORC3L,-1.0125,0.577,-2.3003,2.5704
ORC4L,-1.5607,1.9419,-3.9337,3.3368
ORC5L,-1.5927,3.1671,-2.6097,1.0088
ORC6L,-3.8344,1.538,-1.9135,3.7876
ORM1,1.1745,3.257,-2.4467,-1.6481
ORM2,2.3372,2.1501,-2.5635,-1.5588
ORMDL2,0.6887,3.1315,-1.4082,-2.1003
OS9,0.1772,-2.0129,-0.79,2.4558
OSBP,2.4346,-0.586,1.0845,-2.6428
OSBP2,-1.0374,-0.6789,-3.2214,4.7148
OSBPL10,-0.6854,-3.4469,3.1651,0.7143
OSBPL11,-2.6255,1.8504,0.5894,0.0267
OSBPL1A,1.4595,-1.9217,-0.9216,1.3629
OSBPL2,-0.8345,-1.6565,0.994,1.2939
OSBPL3,3.5366,2.1263,0.9265,-6.1624
OSBPL7,2.3781,-0.2869,-1.2798,-0.5788
OSBPL8,-3.873,-1.9111,5.0527,0.3859
OSBPL9,0.4805,0.2118,-0.8367,0.1863
OSGEP,-1.5032,1.2941,-0.5042,0.6137
OSGEPL1,-0.9848,1.8624,-4.3039,3.2346
OSGIN1,3.623,-0.2955,-2.9293,-0.0716
OSGIN2,0.2445,1.3295,2.8689,-4.2525
OSMR,2.2535,4.5819,4.8905,-12.6612
OSR2,-1.7348,-1.6893,5.36,-1.9098
OSTF1,1.0553,5.2668,4.506,-11.3769
OSTM1,-3.885,5.1319,6.4025,-7.5574
OTC,-0.5638,-1.8015,-0.0503,2.1998
OTOF,1.2125,0.0649,-3.5314,2.2185
OTOR,-0.0399,-1.3516,2.8027,-1.3867
OTUB1,1.2776,0.4839,-3.1206,1.3934
OTUB2,-0.5595,-1.9698,-1.4223,3.7164
OTUD3,-2.5289,-3.98,-1.26,7.5145
OTUD4,1.1196,5.0934,-0.4041,-5.2946
OTUD7B,1.4629,-0.7993,-0.6377,0.0648
OVGP1,6.1422,0.5957,-4.4985,-1.4834
OVOL1,2.0424,-2.3569,-0.5677,0.9089
OVOL2,4.8324,2.1519,-4.4688,-1.9011
OXA1L,0.3145,-0.2556,-0.5224,0.4595
OXCT1,-0.3128,0.2517,0.0005,0.0429
OXCT2,1.169,-0.6824,-2.2104,1.712
OXR1,1.8234,-1.7212,2.3466,-2.2693
OXSM,2.9972,3.4526,-4.7877,-1.2578
OXSR1,0.2651,-1.5619,-0.3198,1.5053
OXT,-1.1489,-0.8204,3.5815,-1.6076
OXTR,2.9847,-1.5862,1.9906,-3.0735
P11,4.0471,-1.1899,-1.5884,-0.8639
P15RS,-3.2801,1.4409,-0.2319,1.747
P18SRP,-2.1764,-0.0223,1.0739,0.888
P2RX1,-0.8764,0.829,0.6214,-0.5874
P2RX2,2.55,-0.1302,-2.8411,0.5968
P2RX3,0.6307,-0.2625,-0.2172,-0.1035
P2RX4,-0.7351,3.0687,0.0348,-2.1801
P2RX5,-0.4933,1.1772,-1.1169,0.4249
P2RX7,-0.1572,7.354,4.0542,-11.6948
P2RXL1,1.7938,-0.08,-2.1289,0.5354
P2RY1,1.487,0.7585,-0.5431,-1.477
P2RY10,-3.8333,9.5731,4.0526,-9.2824
P2RY13,-0.1802,6.6815,2.5648,-8.8946
P2RY14,-4.4982,4.1233,7.6708,-7.1317
P2RY2,0.6918,-0.1108,0.5196,-1.0037
P2RY4,2.5177,0.3072,-2.8805,0.2611
P2RY5,-1.9614,4.826,5.8424,-8.7058
P2RY6,2.096,4.9461,2.9445,-10.2044
P4HA1,-3.2199,-1.9544,4.7631,0.1293
P4HA2,-1.385,-2.1744,7.4702,-3.5439
P4HB,0.2524,-0.243,3.564,-3.4109
P53AIP1,4.4525,-0.7407,-3.2037,-0.0881
PA2G4,1.3145,-0.4045,-3.8045,2.828
PAAF1,0.0411,0.6187,-3.0205,2.2743
PABPC1,3.9772,-0.9786,1.8853,-4.4306
PABPC3,4.7661,-1.3555,1.2439,-4.0932
PABPC4,2.5546,-1.4321,-1.406,0.4342
PABPN1,2.0295,-1.9082,-3.7937,3.6006
PACRG,0.1897,-4.3031,-4.508,8.6445
PACS1,5.5941,-0.3099,-0.4513,-4.0703
PACS2,0.9997,-3.362,-0.0878,2.2583
PACSIN2,0.966,1.913,1.6671,-4.2877
PACSIN3,3.2976,-0.6773,-3.2602,0.855
PADI1,3.688,0.0527,-1.3227,-1.9626
PADI2,2.6996,2.0456,1.6823,-6.0999
PADI3,-0.6227,-1.7507,-1.49,3.631
PADI4,0.9383,0.6314,-0.2808,-1.1325
PAEP,5.0646,-1.5577,1.3421,-4.2566
PAF1,-2.8037,-1.4555,0.6374,3.1929
PAFAH1B1,-4.6286,0.1052,2.9196,1.0783
PAFAH1B2,-0.6349,3.42,0.7216,-3.2665
PAFAH1B3,-3.2035,-2.122,-1.5704,6.5526
PAFAH2,1.6842,2.5404,-1.2274,-2.628
PAGE1,-1.2969,3.8167,-1.5265,-0.8396
PAGE4,-1.1555,0.9934,-1.4719,1.5141
PAH,-0.1091,0.396,-2.2352,1.8665
PAICS,-0.6245,1.0807,-0.9246,0.444
PAIP1,-2.8671,1.3124,-3.3292,4.5548
PAIP2B,1.9273,-3.9509,-5.1961,7.1199
PAK1,-2.2861,3.0343,-3.186,2.2731
PAK1IP1,-1.836,3.2185,-1.4445,0.0747
PAK2,-3.141,0.1649,1.1364,1.4806
PAK3,0.6473,-4.0654,2.731,0.4852
PAK4,-1.5027,-2.171,-1.3854,4.7568
PAK6,5.1781,0.1654,-4.3758,-0.4394
PAK7,0.3313,-1.0701,-4.1906,4.753
PALB2,-2.4235,2.8001,-2.1371,1.6103
PALLD,-6.8681,-5.077,15.3318,-1.3472
PALM,-3.8812,-4.1098,4.433,2.9059
PALMD,3.8617,-2.186,0.3974,-1.7169
PAM,-4.0957,-6.5809,3.4932,6.2213
PAMCI,-2.197,5.2854,-4.0755,1.0673
PANK2,-2.823,1.016,-1.3671,2.8563
PANK3,-3.6783,0.2027,3.2525,-0.0952
PANK4,-0.9851,0.5724,-1.0102,1.3081
PANX1,-2.8096,-0.3778,4.6823,-1.5824
PAOX,2.7208,2.1142,-2.9596,-1.4861
PAPD1,-1.9468,1.1028,-1.8484,2.4729
PAPOLA,-0.7956,-0.9512,2.3282,-0.649
PAPOLB,1.301,-0.2708,-1.9431,0.9602
PAPOLG,-3.3732,-0.4501,-0.9343,4.3254
PAPPA,-1.6796,-1.9408,6.9888,-3.0916
PAPPA2,-0.0461,-1.5319,-1.7286,3.1328
PAPSS1,-1.4084,0.8109,1.1002,-0.5649
PAPSS2,-2.984,0.0473,11.8347,-7.6816
PAQR3,-3.8976,1.9297,-0.0582,1.6483
PAQR4,3.7725,1.3519,-4.4338,-0.3374
PAQR5,0.4509,-2.4326,-2.899,4.6982
PAQR6,1.0342,-2.4466,-1.6875,2.9653
PAR5,-0.9799,-3.2923,-0.1673,4.0879
PARC,0.611,1.55,-2.7192,0.6302
PARD3,-1.8787,-1.8829,-0.34,3.7524
PARD6A,0.5264,1.8142,-3.5369,1.2215
PARD6B,-0.0146,-2.4293,-0.4153,2.644
PARG,-3.0606,-0.5602,0.0497,3.156
PARK2,0.185,-0.7023,-1.1837,1.6195
PARK7,-0.5127,0.922,0.1636,-0.5518
PARL,-2.8735,2.3435,-1.3798,1.6844
PARN,-0.319,0.8109,0.3548,-0.8037
PARP1,-3.1082,0.4879,-4.0999,6.4256
PARP11,-4.3203,-2.1452,0.228,5.6574
PARP12,3.0861,7.1877,-3.6211,-5.6563
PARP16,4.3534,-0.5433,-2.9609,-0.4145
PARP2,-3.3431,0.1334,-2.2457,5.0717
PARP3,4.7834,5.3655,-4.0098,-5.22
PARP4,2.4283,1.3713,1.1133,-4.5549
PARP6,0.9009,1.2224,-1.6293,-0.3498
PARP8,0.2492,4.5845,1.497,-6.007
PART1,-0.656,-0.2546,-0.0926,0.8975
PARVA,-1.8237,-3.0837,8.8035,-3.3255
PARVB,0.9662,1.4202,2.3532,-4.5043
PASK,-0.594,-1.957,-3.4229,5.7911
PATZ1,-1.6117,-0.329,-3.6898,5.3902
PAWR,-0.1128,-1.119,1.5198,-0.3298
PAX1,3.3749,0.3136,-3.0736,-0.2903
PAX2,-1.6079,-3.0393,-0.8293,5.1232
PAX3,1.1655,0.2136,-2.6446,1.2978
PAX4,2.5866,0.0183,-2.9276,0.5098
PAX5,3.1595,-0.2716,-2.4054,-0.1932
PAX6,0.2565,2.2994,-2.1528,-0.2645
PAX7,1.9133,0.6567,-2.2306,-0.1463
PAX8,0.5157,-1.7639,-1.2153,2.3377
PAX9,2.5391,1.8401,-2.3182,-1.6831
PAXIP1,1.2872,0.2775,-3.5792,2.0036
PBEF1,0.3015,5.6924,1.8175,-7.5159
PBK,-2.0303,3.0063,-2.8453,1.7547
PBLD,1.4974,-1.0441,-0.6604,0.28
PBOV1,1.6552,-0.138,-2.5785,1.1323
PBRM1,-2.9718,-1.9151,0.0743,4.3588
PBX1,-2.6051,-0.6558,-2.2664,5.2006
PBX2,-2.1365,-1.0834,-4.0479,7.0931
PBX3,-2.5922,1.7587,4.7313,-3.8335
PBXIP1,-0.7463,-2.9365,-0.6824,4.0566
PC,0.2123,1.2939,0.6423,-1.9954
PCAF,3.5411,4.9725,1.5419,-10.0886
PCBD1,3.7433,0.5987,-2.2372,-1.6424
PCBP1,-0.6342,-0.9154,-1.2265,2.5914
PCBP2,-2.8953,-2.5834,-1.3682,6.5214
PCBP3,0.4791,-2.1917,2.851,-1.1294
PCBP4,-1.3262,-1.9737,0.9952,2.0161
PCCA,0.7551,-1.6747,-1.926,2.7324
PCCB,-1.7054,3.6283,-1.6508,-0.2006
PCDH1,4.793,0.2133,-1.1865,-3.1685
PCDH11X,0.0629,-1.5436,-1.5389,2.8581
PCDH11Y,0.1974,-1.8546,-1.8466,3.3299
PCDH12,-1.9986,-2.7179,8.5915,-3.2889
PCDH17,-3.6941,-2.0185,8.3686,-2.3698
PCDH21,4.5245,-0.8289,-5.0546,1.5929
PCDH7,1.0965,0.2453,4.6624,-5.7723
PCDH8,-2.2814,-2.2451,-0.9972,5.1497
PCDH9,-2.6717,-3.319,1.486,3.9764
PCDHA3,1.4107,-1.7964,-0.9406,1.31
PCDHA5,2.2834,-3.8363,-1.436,2.8651
PCDHA9,0.8496,-2.0734,-1.6716,2.7709
PCDHB1,2.1546,-0.2663,-2.9821,1.1932
PCDHB12,-2.768,-5.0983,2.7136,4.454
PCDHB17,0.1248,-4.04,-1.8895,5.5338
PCDHB6,-2.2179,-4.4928,-0.4365,6.7248
PCDHB8,-1.0703,-1.535,-1.6167,3.9616
PCDHGA8,0.5921,-4.1425,1.9513,1.3321
PCDHGA9,0.8833,-1.5308,2.4696,-1.7297
PCDHGB6,1.0729,-2.9146,1.9289,-0.139
PCDHGC3,-2.1503,-5.4728,8.4296,-0.6829
PCF11,3.7446,-1.926,-0.9072,-0.5944
PCGF1,0.4178,0.2277,-1.9604,1.2979
PCGF2,-3.6337,-3.7198,-1.2438,8.3833
PCGF3,-1.5005,-1.9531,2.5926,0.6285
PCID2,-2.6686,0.896,-2.0246,3.483
PCK1,-0.8357,3.503,-0.6891,-1.7748
PCK2,0.2191,5.3726,-2.3489,-2.7219
PCLKC,3.3357,-0.2549,-2.6803,-0.0994
PCLO,0.8336,-1.4343,-1.768,2.285
PCM1,1.0928,-4.6162,-1.22,4.4377
PCMT1,-3.4742,4.0491,-0.0857,-0.5523
PCNA,-5.2313,3.503,-2.6922,3.8997
PCNP,-1.6645,1.8707,-3.2275,2.8282
PCNT,1.0654,-0.9611,-0.4875,0.4148
PCNX,-2.3493,-1.4105,1.6467,1.7666
PCNXL2,2.6703,-1.9001,-3.7189,2.9488
PCOLCE,-6.5107,-4.3146,16.627,-2.8912
PCOLCE2,-5.6758,-3.6105,4.6546,3.7529
PCP4,-0.3842,-6.6477,-0.5882,7.0878
PCSK1,-0.7478,0.3747,0.5164,-0.1836
PCSK1N,-2.4309,-4.1543,0.1556,5.9496
PCSK2,0.6129,-2.8811,-1.1125,3.1812
PCSK5,-4.4407,-5.3001,10.1604,-0.1547
PCSK6,3.2964,-1.9597,-3.5439,2.2974
PCSK7,1.7764,1.0362,2.8658,-5.4301
PCTK1,2.2151,1.205,-2.4439,-0.7058
PCTK2,-2.4881,-0.6732,1.1682,1.6665
PCTK3,4.6794,-0.9995,-3.2006,-0.0367
PCTP,-0.1561,1.9465,2.7726,-4.3771
PCYOX1,-2.1148,-3.8617,1.1807,4.2832
PCYOX1L,2.7337,-1.0177,-1.3071,-0.19
PCYT1A,-1.0396,4.2784,1.8678,-4.8476
PCYT1B,-0.6541,-4.1729,-0.9751,5.4503
PCYT2,2.0099,3.315,-2.3297,-2.549
PDAP1,0.0878,0.0379,-1.9099,1.7167
PDC,1.9364,-1.2182,-2.2959,1.6158
PDCD1,0.2859,1.7913,-0.3835,-1.5218
PDCD10,-4.9551,6.1,1.0387,-2.1299
PDCD11,0.8481,-2.0672,-2.3157,3.3979
PDCD1LG2,-5.3076,10.3641,5.7107,-10.3672
PDCD2,-2.0487,1.0048,-2.238,3.0347
PDCD4,2.4786,-3.2752,-3.6472,4.3475
PDCD5,-0.9865,2.3386,-2.8745,1.4668
PDCD6,0.8726,2.7974,-1.5592,-1.8178
PDCD6IP,1.762,2.0574,1.4053,-4.916
PDCL,-3.543,0.9894,0.3497,1.8182
PDCL3,-3.0374,1.8169,-1.4072,2.3334
PDE10A,-2.802,-1.5747,9.3018,-4.2819
PDE11A,-1.0594,1.1214,-4.8837,4.5644
PDE1A,1.8559,1.0461,3.8506,-6.5335
PDE1B,-0.883,-0.6989,3.347,-1.7546
PDE1C,-0.3489,-1.7847,2.274,-0.2315
PDE2A,-1.1749,-3.0891,4.2755,-0.1751
PDE3A,-4.1663,-0.839,0.2389,4.2035
PDE3B,-2.4841,-0.2444,1.476,0.9724
PDE4A,4.1177,-1.2967,1.6018,-3.954
PDE4B,-4.2618,7.7972,5.3713,-8.7128
PDE4C,2.4905,-1.6138,-0.6394,-0.0771
PDE4D,-1.7357,-0.9021,4.2965,-1.6868
PDE4DIP,1.1439,2.5827,2.2642,-5.7474
PDE5A,-1.2572,-2.368,3.528,-0.0739
PDE6A,1.5809,-1.592,-0.9974,1.029
PDE6B,-1.5455,-0.0876,0.3521,1.0943
PDE6C,1.4994,-0.1424,-1.9121,0.6428
PDE6D,-2.1789,-0.7366,-0.589,3.1795
PDE6G,-0.391,3.0522,-0.9809,-1.4842
PDE6H,1.9446,0.692,-2.3124,-0.1294
PDE7B,-0.3836,-0.8999,1.6291,-0.3963
PDE8A,2.52,1.3101,1.0784,-4.5431
PDE8B,-0.6219,-1.241,-3.5286,5.1849
PDE9A,0.4612,-3.6188,3.2131,-0.1848
PDGFA,0.8126,-4.4482,3.6382,-0.1685
PDGFB,-0.6377,-2.3963,6.4481,-3.1411
PDGFC,-4.4209,-1.4056,6.3765,-0.7462
PDGFD,-4.6835,-3.1456,10.5968,-2.1116
PDGFRA,-3.6663,-3.4974,13.9824,-4.7032
PDGFRB,-6.419,-4.3056,18.8566,-3.7409
PDGFRL,-2.5469,-2.7258,9.4269,-3.5115
PDHA1,4.7283,1.8948,-2.5256,-3.4012
PDHA2,2.004,0.3149,-2.696,0.525
PDHB,0.243,1.4875,-1.4871,-0.1503
PDHX,-1.0249,2.3274,-1.1166,-0.151
PDIA2,2.2586,-0.8919,-4.527,3.1164
PDIA3,0.557,0.5464,0.4077,-1.3829
PDIA4,-2.358,1.0912,-0.7883,1.8158
PDIA5,0.0143,-0.136,-0.3766,0.4733
PDIA6,-4.5815,1.7606,-0.4154,2.724
PDK1,-3.3993,2.4843,-1.6713,2.2885
PDK2,-1.0592,-2.172,-2.4687,5.4675
PDK3,-1.382,1.0043,1.2844,-0.941
PDK4,0.4068,-1.6891,0.423,0.7803
PDLIM1,2.4315,-1.9551,-0.2484,-0.0934
PDLIM2,-0.1615,-3.8491,9.6575,-4.8084
PDLIM3,-5.5377,-2.9746,19.5944,-6.1404
PDLIM4,0.5169,-2.5427,2.8359,-0.8342
PDLIM5,0.0686,-0.4732,8.7746,-7.8623
PDLIM7,-4.087,-4.4643,6.0639,1.9574
PDPK1,0.8719,-1.165,0.9334,-0.5918
PDPN,-7.9023,-3.7873,16.4838,-2.2421
PDPR,-0.2099,-2.1324,-1.4342,3.5574
PDS5A,-2.5355,3.5055,-0.5706,-0.4088
PDS5B,-1.5207,-3.0114,1.2796,2.8612
PDSS1,-2.7832,3.6917,-2.045,1.0436
PDSS2,-2.3218,1.6123,-0.9948,1.5046
PDX1,1.518,0.8817,-2.3623,0.114
PDXDC1,2.8195,0.9537,-0.2272,-3.1414
PDXK,3.0272,1.1115,3.4403,-7.3843
PDYN,-1.3701,-2.6802,-0.1303,3.8252
PDZD2,1.701,1.6487,2.9175,-6.028
PDZD3,1.8823,-1.9966,-3.3077,3.3526
PDZD7,1.215,-0.3705,-1.336,0.5535
PDZK1,2.3126,-2.7432,0.1231,0.3584
PDZK1IP1,6.7031,6.8567,-1.0524,-12.3806
PDZRN3,-3.3849,-4.766,8.4068,-0.2296
PDZRN4,-0.2136,-4.022,1.5798,2.3012
PEA15,1.8715,0.077,1.5359,-3.2152
PEBP1,2.0757,1.8232,-4.6384,0.848
PECI,-2.7703,0.9781,-2.5866,4.0528
PECR,1.971,-0.1081,-1.8131,0.1118
PEF1,-1.0276,4.2635,-1.2376,-1.7344
PEG10,-0.4476,-1.4602,-3.9312,5.6427
PEG3,2.2203,-3.4905,-3.5614,4.7061
PELI1,0.1218,-1.1821,2.033,-0.9655
PELI2,0.0738,3.8499,-3.1241,-0.5668
PELO,-1.7666,2.7045,4.8321,-5.6344
PELP1,-0.5888,-1.2402,-3.8486,5.485
PEMT,-1.5928,-1.4131,-1.4846,4.2021
PENK,-2.3205,-2.8778,-0.0499,4.8125
PEO1,-0.2854,-1.3319,-4.4037,5.8391
PEPD,-3.5701,0.4494,0.8582,1.8503
PER1,0.1029,-0.1792,2.6334,-2.447
PER2,5.3681,-2.053,-0.3654,-2.3216
PER3,-0.0727,-0.7762,2.3812,-1.4963
PERLD1,0.0892,0.9486,-0.6092,-0.3625
PERP,2.0811,2.0184,-1.5384,-2.1956
PES1,-0.5158,1.9881,-0.764,-0.6281
PET112L,-2.7965,2.8821,-0.6493,0.4357
PEX1,-1.2738,2.0725,-2.5514,1.6566
PEX10,1.1217,1.0954,-3.2728,1.1078
PEX11A,2.7964,0.6809,-4.3868,1.051
PEX11B,1.5098,2.2068,-2.6618,-0.8005
PEX12,-1.402,1.261,-0.014,0.0858
PEX13,-2.597,2.4142,0.5889,-0.5042
PEX14,0.7342,-1.2349,-0.6343,1.0958
PEX16,3.3777,2.6053,-3.6309,-1.8693
PEX19,-2.761,-0.9361,-1.7703,5.1188
PEX3,-2.9675,3.2173,-1.3964,0.9994
PEX5,-1.4994,-2.0663,-3.0182,6.3932
PEX5L,1.7098,0.0399,-2.0419,0.4168
PEX6,2.5038,1.2484,-2.9376,-0.5325
PEX7,-0.6264,2.7898,-1.0989,-0.9297
PF4,-1.011,-0.9039,3.5953,-1.6814
PF4V1,0.4411,-0.779,-0.1305,0.4519
PFAS,-1.5479,-1.5485,-4.8128,7.8382
PFDN1,0.1446,0.5587,1.7194,-2.2971
PFDN2,0.4745,-0.8395,-3.8505,4.0609
PFDN4,-3.0288,-0.3741,2.0065,1.0521
PFDN5,0.0824,-0.4068,-3.3771,3.5488
PFDN6,-0.3719,2.4303,-3.8762,1.7674
PFKFB1,0.3304,-0.5915,1.5935,-1.2727
PFKFB2,0.0066,-0.3772,0.9842,-0.6029
PFKFB3,1.8233,1.219,0.9104,-3.6403
PFKFB4,-1.7058,-1.9496,-0.5693,3.8897
PFKL,2.2493,0.4411,-0.1195,-2.2627
PFKM,-1.7714,-3.9862,-2.6323,8.302
PFKP,2.1147,2.5998,0.1499,-4.4602
PFN1,-2.9968,5.1391,1.0461,-2.9879
PFN2,-2.4122,-1.992,-1.7234,5.8011
PFTK1,-2.445,-4.8589,6.2292,0.7574
PGAM2,-1.8502,-2.6906,-2.2658,6.5565
PGAP1,-2.0696,-0.7938,-2.31,4.8808
PGBD5,1.3356,-0.8512,-1.1798,0.7414
PGC,2.9483,-0.8685,-2.4241,0.548
PGCP,0.713,-0.9993,6.171,-5.5642
PGD,-5.6674,1.7547,1.094,2.1276
PGDS,0.8132,4.3249,4.0502,-9.2967
PGF,-3.6766,-3.2429,2.8197,3.4742
PGGT1B,-3.7388,3.3299,2.2617,-1.9543
PGK1,-1.7117,4.3701,1.349,-3.771
PGK2,1.889,0.2938,-2.7137,0.6586
PGLS,3.1137,-0.7712,-2.0053,-0.0744
PGLYRP1,2.5527,-1.0214,-1.1183,-0.2107
PGLYRP4,2.2073,2.4248,-1.7445,-2.4806
PGM1,-0.5306,1.9824,3.0327,-4.3194
PGM3,-4.793,2.1489,2.9962,-0.7211
PGM5,1.0951,-3.6628,-1.5248,3.8723
PGPEP1,3.8564,-0.6068,-0.9437,-1.8597
PGR,3.1587,-1.7712,-3.5649,2.2625
PGRMC1,-1.4871,1.5572,-1.2253,1.0512
PGRMC2,-0.9799,2.5815,2.5391,-3.9847
PGS1,-1.0834,0.8428,-0.5808,0.7335
PH-4,5.6971,0.299,-2.9755,-2.253
PHACTR1,-2.3478,0.2554,0.3747,1.4531
PHACTR2,-0.2761,-1.0557,3.7634,-2.3512
PHACTR4,0.5766,0.8467,-3.1557,1.7133
PHB,-2.44,1.8999,-0.2395,0.6183
PHB2,-1.4671,-0.4454,-2.6452,4.3095
PHC1,-3.4153,-4.7518,-2.9007,11.5909
PHC2,-1.7786,0.6336,1.7497,-0.6993
PHC3,0.3067,2.2388,-0.4782,-1.8563
PHEX,-0.1835,0.0402,0.1757,-0.0445
PHF1,0.028,1.0582,-2.5282,1.4134
PHF10,-3.4013,1.6809,-2.1466,3.503
PHF11,0.7566,6.485,2.0871,-9.1912
PHF14,-2.1452,-4.0472,0.7318,4.9538
PHF15,3.5395,2.3286,-0.3075,-5.0416
PHF16,-2.8374,-0.5972,-1.3909,4.4531
PHF17,0.8885,-0.7422,-2.2126,2.0201
PHF2,2.4869,-4.1686,1.6447,-0.0018
PHF20,-1.2722,-0.7935,-0.1929,2.0359
PHF20L1,2.0767,-0.6476,2.5794,-3.7371
PHF21A,-0.8964,-3.317,0.1952,3.658
PHF3,-1.4251,-1.3736,-0.5585,3.0752
PHF7,3.5471,1.5533,-2.0489,-2.5416
PHF8,0.9102,1.5031,-4.7252,2.2389
PHGDH,-0.6272,-1.9961,-2.9623,5.3707
PHIP,0.4772,-3.722,-0.3848,3.3483
PHKA1,1.7237,-0.2587,-3.2629,1.8254
PHKA2,2.9018,-2.2756,-2.3595,1.81
